clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
10KPR1295W,"CURSO COMUNITARIO",CONOCIDO,"","","","",34680,"","",0200,026,10,RURAL,-105.704196,24.089447,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1297U,"PRIMARIA GENERAL",CONOCIDO,"","","","",34680,"","",0201,026,10,RURAL,-105.680309,24.12278,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1301Q,"PRIMARIA GENERAL",CONOCIDO,0,"","","",34691,"","",0383,026,10,RURAL,-105.563918,24.110837,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1302P,"CURSO COMUNITARIO",CONOCIDO,"","","","",34680,"","",0199,026,10,RURAL,-105.700864,24.115002,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1315T,"CURSO COMUNITARIO",CONOCIDO,"","","","",34600,"","",0833,032,10,RURAL,-105.986236,25.073618,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1324A,"CURSO COMUNITARIO",CONOCIDO,"","","","",34599,"","",1292,034,10,RURAL,-106.566461,24.78276,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1327Y,"CURSO COMUNITARIO",CONOCIDO,"","","","",35800,"","",0644,034,10,RURAL,-106.620069,24.682484,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1331K,"PRIMARIA GENERAL",CONOCIDO,"","","","",34580,"","",0988,034,10,RURAL,-107.043165,25.52191,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1336F,"CURSO COMUNITARIO",CONOCIDO,"","","","",34599,"","",0400,034,10,RURAL,-106.622295,24.775816,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1366Z,"PRIMARIA GENERAL",CONOCIDO,0,"","","",34580,"","",0870,034,10,RURAL,-106.386441,24.354436,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1379D,"CURSO COMUNITARIO",CONOCIDO,"","","","",34701,"","",0022,008,10,RURAL,-103.960565,24.190021,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1382R,"CURSO COMUNITARIO",CONOCIDO,"","","","",35800,"","",1216,034,10,RURAL,-106.73677,25.493857,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1384P,"CURSO COMUNITARIO",CONOCIDO,"","","","",34599,"","",0050,034,10,RURAL,-106.567013,24.689151,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1385O,"CURSO COMUNITARIO",CONOCIDO,"","","","",34599,"","",0149,034,10,RURAL,-106.603957,24.682762,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1389K,"PRIMARIA GENERAL",CONOCIDO,"","","","",34531,"","",0393,002,10,RURAL,-106.538693,25.037201,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1391Z,"CURSO COMUNITARIO",CONOCIDO,"","","","",34531,"","",0299,002,10,RURAL,-106.591751,25.071088,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1393X,"CURSO COMUNITARIO",CONOCIDO,"","","","",34599,"","",0706,034,10,RURAL,-106.933723,25.622464,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1402O,"CURSO COMUNITARIO",CONOCIDO,"","","","",34670,"","",0505,026,10,RURAL,-105.820851,23.741952,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1405L,"CURSO COMUNITARIO",CONOCIDO,0,"","","",34691,"","",0360,026,10,RURAL,-105.46753,24.173059,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1407J,"CURSO COMUNITARIO",CONOCIDO,"","","","",34745,"","",0034,021,10,RURAL,-104.266993,24.996116,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1420D,"PRIMARIA GENERAL",CONOCIDO,"","","","",34590,"","",0979,034,10,RURAL,-106.429219,24.359158,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1421C,"CURSO COMUNITARIO",CONOCIDO,"","","","",35800,"","",0308,034,10,RURAL,-106.574511,24.636374,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1425Z,"CURSO COMUNITARIO",CONOCIDO,"","","","",34691,"","",0363,026,10,RURAL,-105.715577,23.886395,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1426Y,"PRIMARIA GENERAL",CONOCIDO,"","","","",34691,"","",0057,026,10,RURAL,-105.753912,23.904172,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1432I,"CURSO COMUNITARIO",CONOCIDO,"","","","",34862,"","",0032,016,10,RURAL,-104.246667,23.904444,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1436E,"PRIMARIA GENERAL",CONOCIDO,"","","","",35400,"","",0368,009,10,RURAL,-106.10122,25.842746,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1442P,"CURSO COMUNITARIO",CONOCIDO,0,"","","",34559,"","",1318,034,10,RURAL,-106.882314,25.138029,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1451X,"CURSO COMUNITARIO",CONOCIDO,"","","","",34580,"","",1046,034,10,RURAL,-106.919805,24.902755,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1454U,"CURSO COMUNITARIO",CONOCIDO,"","","","",34599,"","",0761,034,10,RURAL,-106.275886,24.42138,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1455T,"CURSO COMUNITARIO",CONOCIDO,"","","","",34580,"","",1095,034,10,RURAL,-106.67035,24.745538,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1457R,"CURSO COMUNITARIO",CONOCIDO,"","","","",34599,"","",0282,034,10,RURAL,-106.949813,25.083585,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1476F,"CURSO COMUNITARIO",CONOCIDO,"","","","",34940,"","",0182,023,10,RURAL,-105.431491,23.846373,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1505K,"CURSO COMUNITARIO",CONOCIDO,"","","","",34590,"","",0507,034,10,RURAL,-107.098165,25.506909,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1511V,"CURSO COMUNITARIO",CONOCIDO,"","","","",35800,"","",0194,034,10,RURAL,-106.694807,25.046921,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1518O,"PRIMARIA GENERAL",CONOCIDO,"","","","",35630,"","",0079,035,10,RURAL,-106.107817,25.447667,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1521B,"CURSO COMUNITARIO",CONOCIDO,"","","","",34531,"","",0402,002,10,RURAL,-106.531745,24.955813,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1548I,"PRIMARIA GENERAL",CONOCIDO,"","","","",34599,"","",0286,026,10,RURAL,-106.178109,24.482491,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1578C,"PRIMARIA GENERAL",CONOCIDO,"","","","",34600,"","",0723,032,10,RURAL,-106.161116,25.041034,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1586L,"PRIMARIA GENERAL",CONOCIDO,"","","","",34631,"","",1391,034,10,RURAL,-106.958701,25.074974,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1593V,"CURSO COMUNITARIO",CONOCIDO,"","","","",34940,"","",0487,023,10,RURAL,-105.388347,23.824454,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1605J,"CURSO COMUNITARIO",CONOCIDO,"","","","",35800,"","",0554,034,10,RURAL,-106.744523,24.878313,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1613S,"PRIMARIA GENERAL","EL DURAZNO",0,"","","",35900,"","",0100,027,10,RURAL,-102.5825,24.482637,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1615Q,"PRIMARIA GENERAL",CONOCIDO,"","","","",35700,"","",0017,015,10,RURAL,-104.337556,25.136946,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1622Z,"CURSO COMUNITARIO",CONOCIDO,"","","","",34580,"","",1267,034,10,RURAL,-106.752864,25.077198,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1623Z,"CURSO COMUNITARIO",CONOCIDO,"","","","",34599,"","",0567,034,10,RURAL,-106.577286,24.576653,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1629T,"CURSO COMUNITARIO",CONOCIDO,"","","","",34531,"","",0056,002,10,RURAL,-106.657584,25.040255,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1634E,"CURSO COMUNITARIO",CONOCIDO,"","","","",35382,"","",0058,017,10,RURAL,-106.075412,26.474401,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1637B,"CURSO COMUNITARIO",CONOCIDO,"","","","",34670,"","",0524,026,10,RURAL,-105.804743,23.818895,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1638A,"CURSO COMUNITARIO",CONOCIDO,0,"","","",34670,"","",0227,026,10,RURAL,-105.803348,23.662786,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1639Z,"CURSO COMUNITARIO",CONOCIDO,"","","","",34596,"","",0437,026,10,RURAL,-105.725857,23.937782,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1643M,"CURSO COMUNITARIO",CONOCIDO,"","","","",34500,"","",0055,002,10,RURAL,-106.665248,25.044434,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1669U,"CURSO COMUNITARIO",CONOCIDO,"","","","",35700,"","",0013,015,10,RURAL,-104.083669,25.249725,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1673G,"CURSO COMUNITARIO",CONOCIDO,0,"","","",35900,"","",0083,027,10,RURAL,-102.646184,24.53907,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1674F,"CURSO COMUNITARIO",CONOCIDO,"","","","",35900,"","",0003,027,10,RURAL,-102.781675,24.4667,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1677C,"CURSO COMUNITARIO",CONOCIDO,"","","","",34570,"","",0613,037,10,RURAL,-106.503976,25.173587,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1684M,"CURSO COMUNITARIO",CONOCIDO,"","","","",34631,"","",1183,034,10,RURAL,-106.674529,25.049699,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1704J,"CURSO COMUNITARIO",CONOCIDO,"","","","",34621,"","",0264,032,10,RURAL,-106.201179,24.839985,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1711T,"CURSO COMUNITARIO",CONOCIDO,"","","","",34590,"","",0824,034,10,RURAL,-106.660898,24.571097,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1713R,"CURSO COMUNITARIO",CONOCIDO,"","","","",35490,"","",0104,028,10,RURAL,-104.546981,24.643617,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1715P,"PRIMARIA GENERAL",CONOCIDO,"","","","",34570,"","",0598,037,10,RURAL,-106.704535,25.195808,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1723Y,"PRIMARIA GENERAL",CONOCIDO,"","","","",34581,"","",0333,034,10,RURAL,-106.471163,24.323325,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",21,"CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1726V,"CURSO COMUNITARIO",CONOCIDO,"","","","",35725,"","",0012,015,10,RURAL,-104.355889,25.130557,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1728T,"CURSO COMUNITARIO",CONOCIDO,"","","","",34980,"","",0354,014,10,RURAL,-104.720256,23.20836,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
10KPR1730H,"CURSO COMUNITARIO",CONOCIDO,0,"","","",34000,"","",0196,005,10,RURAL,-104.440561,23.960296,4,DISCONTINUO,1,"EDUCACION BASICA",12,PRIMARIA,006,"PRIMARIA CONAFE",17,"AULA COMPARTIDA DE PREESCOLAR COMUNITARIO Y CURSO COMUNITARIO",1,"PÚBLICO",1,FEDERAL,15,"ORGANISMO DESCENTRALIZADO DE LA SECRETARÍA DE EDUCACIÓN PÚBLICA"
